,text,Sentiment,created_at
588,"@coronafreepak I guess COVID-19 doesn't spread through dead.

https://t.co/RWg4tAbTox",negative,04-22
589,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
590,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
591,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
592,"RT @PakPMO: 11) Having learned about testing of Prime Minister Imran Khan, President Trump offered to send the latest rapid testing machine…",positive,04-22
593,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
594,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
595,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
596,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
597,"RT @marvisirmed: Once thought a relatively straightforward respiratory virus, covid-19 is proving to be much more frightening.
A mysterious…",positive,04-22
598,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
599,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
600,"RT @OfficialMehdi2: #COVID-19 
#IRAN

Iran has almost won the war against COVID-19,  USA is sinking, 

#IRAN
Positive case 83505
Recovered…",positive,04-22
601,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
602,RT @murtazasolangi: 163 doctors and paramedics have tested positive for Covid-19 in Sindh so far. Dr. Abdul Bari in a presser in Karachi.,positive,04-22
603,"COVID-19 : 27 more cases test positive as tally mounts to 407 J&amp;K

https://t.co/KyFBaoQ2NS

#covid19 #Srinagar… https://t.co/lqnX9HTNBJ",positive,04-22
604,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
605,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
606,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
607,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
608,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
609,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
610,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
611,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
612,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
613,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
614,"RT @PakPMO: 11) Having learned about testing of Prime Minister Imran Khan, President Trump offered to send the latest rapid testing machine…",positive,04-22
615,RT @PakPMO: 10)President Trump appreciated Prime Minister’s telephone call &amp; expression of support for the U.S. efforts to combat COVID-19.…,positive,04-22
616,RT @murtazasolangi: 163 doctors and paramedics have tested positive for Covid-19 in Sindh so far. Dr. Abdul Bari in a presser in Karachi.,positive,04-22
617,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
618,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
619,"RT @MunazaHassan: ""WHO impressed by Pakistan's efforts to establish temporary isolation units."" These temporary units are saving our nation…",positive,04-22
620,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
621,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
622,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
623,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
624,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
625,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
626,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
627,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
628,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
629,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
630,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
631,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
632,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
633,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
634,"RT @PakPMO: 11) Having learned about testing of Prime Minister Imran Khan, President Trump offered to send the latest rapid testing machine…",positive,04-22
635,RT @PakPMO: 10)President Trump appreciated Prime Minister’s telephone call &amp; expression of support for the U.S. efforts to combat COVID-19.…,positive,04-22
636,"RT @PakPMO: 6) While thanking President Trump for the U.S. support in the IMF and other fora, Prime Minister Imran Khan said that it would…",negative,04-22
637,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
638,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
639,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
640,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
641,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
642,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
643,"RT @sexworkeurope: ""The International Committee on the Rights of Sex Workers in Europe’s Call for Action demands attention to immediate nee…",positive,04-22
644,"RT @PakPMO: 11) Having learned about testing of Prime Minister Imran Khan, President Trump offered to send the latest rapid testing machine…",positive,04-22
645,RT @PakPMO: 10)President Trump appreciated Prime Minister’s telephone call &amp; expression of support for the U.S. efforts to combat COVID-19.…,positive,04-22
646,"Bulletin on Novel Corona Virus (COVID-19)

27 NEW POSITIVE CASES REPORTED TODAY, 11 MORE PATIENTS RECOVER IN KASHMI… https://t.co/3ry3LEkoYt",positive,04-22
647,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
648,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
649,"RT @sexworkeurope: ""The International Committee on the Rights of Sex Workers in Europe’s Call for Action demands attention to immediate nee…",positive,04-22
650,"RT @PakPMO: 11) Having learned about testing of Prime Minister Imran Khan, President Trump offered to send the latest rapid testing machine…",positive,04-22
651,"No respite for Bandipora as 6 more test positive for Covid-19, toll now 97 https://t.co/4HTb0UkDkX https://t.co/ew0Oy4RqkG",positive,04-22
652,"RT @sahibdadkhan: England for the muslim doctor who died due to covid-19 while serving, 

زندہ قومیں اپنے خدمت کرنے والوں کو عزت دیتی ھیں ،…",negative,04-22
653,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
654,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
655,"@MereCummings
@CarolineGazzara
""Two pet cats in New York test positive for COVID-19""  https://t.co/KCQrxZCXMu",positive,04-22
656,"RT @sexworkeurope: ""The International Committee on the Rights of Sex Workers in Europe’s Call for Action demands attention to immediate nee…",positive,04-22
657,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
658,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
659,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
660,RT @murtazasolangi: 163 doctors and paramedics have tested positive for Covid-19 in Sindh so far. Dr. Abdul Bari in a presser in Karachi.,positive,04-22
661,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
662,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
663,RT @PakPMO: 10)President Trump appreciated Prime Minister’s telephone call &amp; expression of support for the U.S. efforts to combat COVID-19.…,positive,04-22
664,"RT @sexworkeurope: ""The International Committee on the Rights of Sex Workers in Europe’s Call for Action demands attention to immediate nee…",positive,04-22
665,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
666,"RT @sexworkeurope: ""The International Committee on the Rights of Sex Workers in Europe’s Call for Action demands attention to immediate nee…",positive,04-22
667,RT @murtazasolangi: 163 doctors and paramedics have tested positive for Covid-19 in Sindh so far. Dr. Abdul Bari in a presser in Karachi.,positive,04-22
668,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
669,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
670,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
671,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
672,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
673,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
674,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
675,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
676,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
677,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
678,"Advisor Baseer asks ASHA workers to prepare list of pregnant women in their areas, check for COVID-19 before referr… https://t.co/RYkyj60yhN",positive,04-22
679,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
680,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
681,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
682,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
683,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
684,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
685,"@candance1226 @GarrettDennis4 @ZebFisk @RepMoBrooks sure, you addressed me, but you didn’t answer my question on ho… https://t.co/AamR8epRSJ",positive,04-22
686,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
687,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
688,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
689,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
690,RT @murtazasolangi: 163 doctors and paramedics have tested positive for Covid-19 in Sindh so far. Dr. Abdul Bari in a presser in Karachi.,positive,04-22
691,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
692,"https://t.co/ksmlvXcnXh
Previously, I kept tab of each reliable source and none of it prescient to develop the… https://t.co/ErTGSFIJMF",negative,04-22
693,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
694,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
695,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
696,"RT @SaadiaAfzaal: BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pa…",positive,04-22
697,"RT @MPLadakh: Kargil becomes Covid-19 free District.

Thanks all warriors!",positive,04-22
