,text,Sentiment,created_at
868,"RT @CGTNStories: #Tourism, which is among the worst-hit sectors amid the #COVID19 crisis, is expected to witness a radical shift with a new…",negative,04-22
869,RT @baffah_matazu: It is cured in Madagascar. Over 100 people in Madagascar are cured and are now free from the COVID-19 and there’s no rep…,positive,04-22
870,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-22
871,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
872,Daegu is a modern South Korean city with a population of over 2 million. It was an epicenter of Covid-19 cases here… https://t.co/tsJjvCevGt,positive,04-22
873,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
874,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
875,"RT @BBCLBicker: (cont.) even if you develop anitbodies for the covid-19 virus, it might not be entirely eradicated from the body.

So they'…",negative,04-22
876,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
877,"RT @CCTV: A new COVID-19 testing lab, parts of which were donated by Chinese companies, opened in the Serbian capital on Monday. The lab is…",positive,04-22
878,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
879,"RT @BBCLBicker: (cont.) even if you develop anitbodies for the covid-19 virus, it might not be entirely eradicated from the body.

So they'…",negative,04-22
880,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-22
881,"RT @hancocktom: Lancet editorial: ""containment of COVID-19 in China is impressive and sets an encouraging example for other countries... ea…",positive,04-22
882,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
883,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
884,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
885,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-22
886,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
887,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
888,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
889,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
890,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
891,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
892,"RT @ChinaDaily: Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France #COVID_19 #Tedd…",positive,04-22
893,RT @CGTNOfficial: Pakistani Prime Minister Imran Khan has undergone a test for the novel #coronavirus after coming in direct contact with s…,positive,04-22
894,"RT @CGTNOfficial: Ethiopia, already battling COVID-19, is at high risk of a second scourge after yellow fever was reported in the south of…",positive,04-22
895,"Teddy bears are ""practicing"" social distancing in Paris, as France enters its 6th week of lockdown. #France… https://t.co/mieA79p4WH",positive,04-22
896,"RT @BBCLBicker: (cont.) even if you develop anitbodies for the covid-19 virus, it might not be entirely eradicated from the body.

So they'…",negative,04-22
897,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-22
898,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
899,"RT @CGTNOfficial: Ethiopia, already battling COVID-19, is at high risk of a second scourge after yellow fever was reported in the south of…",positive,04-22
900,"RT @richardturrin: My life in Shanghai's ""new normal."" Your #covid19 reopening may look like this.

@BrettKing
@leimer
@psb_dc
@UrsBolt
@St…",positive,04-22
901,"Happiness is knowing that #Ramadhan is coming very soon
May Allah bless us and covid-19 pandemic will end soon 🤲 😔 https://t.co/qwHsG4y0dW",positive,04-22
902,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
903,"RT @CGTNOfficial: Ethiopia, already battling COVID-19, is at high risk of a second scourge after yellow fever was reported in the south of…",positive,04-22
904,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
905,"RT @CGTNOfficial: Ethiopia, already battling COVID-19, is at high risk of a second scourge after yellow fever was reported in the south of…",positive,04-22
906,"RT @ChinaDaily: The number of confirmed #COVID_19 cases in the city of #Wuhan, Hubei province, dropped below 100 on Tuesday, China's Nation…",positive,04-22
907,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
908,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
909,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
910,"RT @CGTNOfficial: Connie Titchen is beloved to be the oldest person in the UK to survive COVID-19. She’s 106-years-old.
https://t.co/qS4agd…",positive,04-22
911,"Ethiopia, already battling COVID-19, is at high risk of a second scourge after yellow fever was reported in the sou… https://t.co/kCrcxGRpND",positive,04-22
912,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
913,China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pakistan one of the fir… https://t.co/LvYLWUoUbH,positive,04-22
914,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
915,RT @CGTNOfficial: Live: Hubei holds its 74th press conference on latest COVID-19 measures in Wuhan #COVID19 #coronavirus https://t.co/94BcR…,positive,04-22
916,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
917,RT @CGTNOfficial: China said that confirmed or suspected COVID-19 patients from foreign countries will need to pay for medical expenses on…,positive,04-22
918,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
919,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
920,"RT @CGTNOfficial: Chinese medical assistance is vital to Ethiopia's efforts to curb the spread of the novel coronavirus, an Ethiopian offic…",positive,04-22
921,"RT @BBCLBicker: (cont.) even if you develop anitbodies for the covid-19 virus, it might not be entirely eradicated from the body.

So they'…",negative,04-22
922,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-22
923,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
924,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
925,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-22
926,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
927,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
928,"RT @ChinaDaily: Chinese enterprises are taking a greener and more sustainable path to growth, as the novel #coronavirus outbreak has highli…",positive,04-22
929,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
930,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
931,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
932,"RT @CGTNOfficial: Germany has approved the first clinical trial of a COVID-19 vaccine, the Paul-Ehrlich-Institut (PEI) announced on Wednesd…",positive,04-22
933,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-22
